Time,WHP [psi],FLP [psi],I_MOTOR,V_MOTOR,MOT_FREQ,Pi [psi],Pd [psi],Ti [Deg F],Tm [Deg F],VIBRATION,WHP [psi] anomaly,FLP [psi] anomaly,I_MOTOR anomaly,V_MOTOR anomaly,MOT_FREQ anomaly,Pi [psi] anomaly,Pd [psi] anomaly,Ti [Deg F] anomaly,Tm [Deg F] anomaly,VIBRATION anomaly,PCA1,PCA2,Anomoly
2021-02-21 02:48:00,205.7100067138672,190.5599975585937,71.23999786376953,3392.35009765625,49.9900016784668,1527.550048828125,4011.080078125,182.5,203.17999267578125,0.1299999952316284,1,1,1,1,1,1,1,1,1,1,-0.04348302080634581,0.029274642558181244,1
2021-02-21 02:58:00,205.3800048828125,190.38999938964844,71.70999908447266,3393.199951171875,50.0099983215332,1527.47998046875,4010.97998046875,182.5,203.08999633789065,0.1400000005960464,1,1,-1,1,1,1,1,1,1,1,-0.21507630831541757,-0.36440991354270663,-1
2021-02-21 03:08:00,205.3699951171875,190.22999572753903,71.27999877929688,3393.199951171875,50.0099983215332,1527.7099609375,4010.719970703125,182.509994506836,203.0399932861328,0.1299999952316284,1,1,1,1,1,1,1,1,1,1,-0.05245233052034951,-0.00671803888737397,1
2021-02-21 03:18:00,205.1699981689453,190.0800018310547,71.3499984741211,3394.050048828125,50.0,1527.52001953125,4011.419921875,182.509994506836,203.07000732421875,0.1299999952316284,1,1,1,1,1,1,1,1,1,1,-0.07840713944659619,-0.06471044187699024,1
2021-02-21 03:28:00,204.509994506836,190.08999633789065,71.41999816894531,3394.89990234375,50.0,1527.6199951171875,4010.89990234375,182.5,203.0200042724609,0.1299999952316284,1,1,1,1,1,1,1,1,1,1,-0.09460812840202472,-0.12766684206703066,1
2021-02-21 03:38:00,203.82000732421875,190.0200042724609,71.23999786376953,3394.89990234375,50.0,1527.3800048828125,4010.889892578125,182.5,203.0599975585937,0.1299999952316284,1,1,1,1,1,1,1,1,1,1,-0.028723128580069087,0.023043412386795928,1
2021-02-21 03:48:00,203.3300018310547,190.13999938964844,71.37999725341797,3394.89990234375,49.97999954223633,1527.489990234375,4011.010009765625,182.509994506836,203.17999267578125,0.1299999952316284,1,1,1,1,1,1,1,1,1,1,-0.09007635518320625,-0.08998936155823696,1
2021-02-21 03:58:00,202.8800048828125,189.92999267578125,71.4800033569336,3394.89990234375,50.02000045776367,1527.5400390625,4010.919921875,182.4900054931641,203.07000732421875,0.1400000005960464,1,1,1,1,1,1,1,1,1,1,-0.13152557488919808,-0.17156232571027286,1
2021-02-21 04:08:00,202.6699981689453,189.8999938964844,71.22000122070312,3397.449951171875,50.0,1527.5,4010.7900390625,182.5,203.1600036621093,0.1299999952316284,1,1,1,1,1,1,1,1,1,1,-0.03596028054077736,0.045769614226823525,1
2021-02-21 04:18:00,202.3000030517578,189.759994506836,71.62000274658203,3393.199951171875,50.0,1527.3299560546875,4010.530029296875,182.4900054931641,203.2100067138672,0.1400000005960464,1,1,-1,1,1,1,1,1,1,1,-0.18500777874666285,-0.28828969033525725,1
